Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
Traceback (most recent call last):
  File "/usr/lib/python3.10/runpy.py", line 196, in _run_module_as_main
    return _run_code(code, main_globals, None,
  File "/usr/lib/python3.10/runpy.py", line 86, in _run_code
    exec(code, run_globals)
  File "/usr/lib/python3.10/http/server.py", line 1307, in <module>
    test(
  File "/usr/lib/python3.10/http/server.py", line 1258, in test
    with ServerClass(addr, HandlerClass) as httpd:
  File "/usr/lib/python3.10/socketserver.py", line 452, in __init__
    self.server_bind()
  File "/usr/lib/python3.10/http/server.py", line 1301, in server_bind
    return super().server_bind()
  File "/usr/lib/python3.10/http/server.py", line 137, in server_bind
    socketserver.TCPServer.server_bind(self)
  File "/usr/lib/python3.10/socketserver.py", line 466, in server_bind
    self.socket.bind(self.server_address)
OSError: [Errno 98] Address already in use
157.230.19.140 - - [28/Oct/2025 02:10:22] "GET /v2/api-docs HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:22] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:22] "GET /v3/api-docs HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:22] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:22] "GET /api-docs/swagger.json HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:23] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:23] "GET /api/swagger.json HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:23] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:23] "GET /@vite/env HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:24] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:24] "GET /actuator/env HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:24] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:24] "GET /server HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:24] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:24] "GET /.vscode/sftp.json HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:25] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:25] "GET /about HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:25] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:25] "GET /debug/default/view?panel=config HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:26] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:26] "GET /v2/_catalog HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:26] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:26] "GET /ecp/Current/exporttool/microsoft.exchange.ediscovery.exporttool.application HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:26] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:26] "GET /server-status HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:27] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:27] "GET /_all_dbs HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:27] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:27] "GET /.DS_Store HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:27] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:27] "GET /.env HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:28] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:28] "GET /.git/config HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:28] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:28] "GET /s/238313e2931323e29393e21393/_/;/META-INF/maven/com.atlassian.jira/jira-webapp-dist/pom.properties HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:28] "GET /config.json HTTP/1.1" 200 -
157.230.19.140 - - [28/Oct/2025 02:10:29] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:29] "GET /telescope/requests HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:29] code 404, message File not found
157.230.19.140 - - [28/Oct/2025 02:10:29] "GET /info.php HTTP/1.1" 404 -
157.230.19.140 - - [28/Oct/2025 02:10:30] "GET /?rest_route=/wp/v2/users/ HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 02:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 02:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 02:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 02:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 02:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 03:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 03:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 03:27:40] "GET /version HTTP/1.1" 304 -
146.70.178.116 - - [28/Oct/2025 03:32:16] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 03:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 03:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 03:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 04:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 04:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 04:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 04:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 04:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 04:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 05:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 05:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 05:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 05:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 05:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 05:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 06:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 06:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 06:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 06:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 06:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 06:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 07:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 07:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 07:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 07:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 07:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 07:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 08:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 08:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 08:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 08:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 08:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 08:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 09:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 09:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 09:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 09:37:40] "GET /version HTTP/1.1" 304 -
178.128.27.254 - - [28/Oct/2025 09:45:15] "GET / HTTP/1.1" 200 -
178.128.27.254 - - [28/Oct/2025 09:45:16] "GET /manifest.json HTTP/1.1" 200 -
178.128.27.254 - - [28/Oct/2025 09:45:16] "GET /bundles/6f661f6f3f18a5415d5a/unhomoglyph_data.js HTTP/1.1" 200 -
178.128.27.254 - - [28/Oct/2025 09:45:17] "GET /bundles/6f661f6f3f18a5415d5a/bundle.js HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 09:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 09:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 10:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 10:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 10:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 10:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 10:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 10:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 11:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 11:27:40] "GET /version HTTP/1.1" 304 -
3.131.215.38 - - [28/Oct/2025 11:35:39] "GET / HTTP/1.1" 200 -
3.131.215.38 - - [28/Oct/2025 11:37:38] "GET / HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 11:37:40] "GET /version HTTP/1.1" 304 -
3.131.215.38 - - [28/Oct/2025 11:40:01] code 400, message Bad HTTP/0.9 request type ('\\x16\\x03\\x01\\x00{\\x01\\x00\\x00w\\x03\\x03ô\\x15\\x97À;áAó´b÷ÕÇæa\\x9b}\\\\`üò\\x16²ZÁ9}À\\x9e\\x05Á*\\x00\\x00\\x1aÀ/À+À\\x11À\\x07À\\x13À')
3.131.215.38 - - [28/Oct/2025 11:40:01] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03ô\x15\x97À;áAó´b÷ÕÇæa\x9b}\\`üò\x16²ZÁ9}À\x9e\x05Á*\x00\x00\x1aÀ/À+À\x11À\x07À\x13À\x09À\x14À" 400 -
3.131.215.38 - - [28/Oct/2025 11:43:10] code 400, message Bad request syntax ('SSH-2.0-Go')
3.131.215.38 - - [28/Oct/2025 11:43:10] "SSH-2.0-Go" 400 -
35.233.94.99 - - [28/Oct/2025 11:43:29] "GET / HTTP/1.1" 200 -
3.131.215.38 - - [28/Oct/2025 11:45:53] code 400, message Bad HTTP/0.9 request type ('\\x16\\x03\\x01\\x00{\\x01\\x00\\x00w\\x03\\x03\\x95)Üéûmº^ôno|ý3¸\\x14Çàv\\x15waW\\x03M\\x97ÐÕpË²\\x1b\\x00\\x00\\x1aÀ/À+À\\x11À\\x07À\\x13À')
3.131.215.38 - - [28/Oct/2025 11:45:53] "\x16\x03\x01\x00{\x01\x00\x00w\x03\x03\x95)Üéûmº^ôno|ý3¸\x14Çàv\x15waW\x03M\x97ÐÕpË²\x1b\x00\x00\x1aÀ/À+À\x11À\x07À\x13À\x09À\x14À" 400 -
58.65.214.29 - - [28/Oct/2025 11:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 11:57:40] "GET /version HTTP/1.1" 304 -
185.104.184.196 - - [28/Oct/2025 12:07:02] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 12:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 12:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 12:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 12:37:40] "GET /version HTTP/1.1" 304 -
169.150.201.134 - - [28/Oct/2025 12:47:11] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 12:47:40] "GET /version HTTP/1.1" 304 -
169.150.201.134 - - [28/Oct/2025 12:57:11] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 12:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 13:07:40] "GET /version HTTP/1.1" 304 -
138.199.19.178 - - [28/Oct/2025 13:17:12] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 13:17:40] "GET /version HTTP/1.1" 304 -
146.70.160.212 - - [28/Oct/2025 13:27:11] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 13:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 13:37:40] "GET /version HTTP/1.1" 304 -
185.104.184.196 - - [28/Oct/2025 13:46:00] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 13:47:40] "GET /version HTTP/1.1" 304 -
159.65.14.135 - - [28/Oct/2025 13:52:40] code 400, message Bad request version ("Ë®\\x085Áàà^\\x00V\\x13\\x02\\x13\\x03\\x13\\x01À,À0À+À/Ì©Ì¨\\x00\\x9f\\x00\\x9eÌªÀ¯À\\xadÀ®À¬À$À(À#À'À")
159.65.14.135 - - [28/Oct/2025 13:52:40] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03;¢óOÆ\x18ºåö*\x09\x9aöödï=g{â\x8f³BökV\x8aÉ\x96\x9e\x8b½ \x81¤O\x16\x1dÈèºVØ'3¬P[]Æó\x8bÅ\x1a\x139 Ë®\x085Áàà^\x00V\x13\x02\x13\x03\x13\x01À,À0À+À/Ì©Ì¨\x00\x9f\x00\x9eÌªÀ¯À­À®À¬À$À(À#À'À" 400 -
58.65.214.29 - - [28/Oct/2025 13:57:40] "GET /version HTTP/1.1" 304 -
169.150.201.134 - - [28/Oct/2025 14:05:59] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 14:07:40] "GET /version HTTP/1.1" 304 -
188.95.65.41 - - [28/Oct/2025 14:16:00] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 14:18:49] "GET /version HTTP/1.1" 304 -
192.145.125.68 - - [28/Oct/2025 14:25:59] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 14:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 14:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 14:48:31] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 14:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 15:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 15:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 15:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 15:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 15:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 15:57:40] "GET /version HTTP/1.1" 304 -
35.203.210.174 - - [28/Oct/2025 16:00:39] "GET / HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 16:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 16:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 16:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 16:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 16:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 16:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 17:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 17:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 17:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 17:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 17:47:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 17:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 18:07:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 18:17:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 18:27:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 18:37:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 18:45:53] "GET /img/element-icons/roomlist/dark-light-mode.87d7411.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 18:45:53] "GET /img/element-icons/leave.9ad00a5.svg HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 18:47:40] "GET /version HTTP/1.1" 304 -
91.99.219.182 - - [28/Oct/2025 18:48:07] "HEAD / HTTP/1.1" 200 -
3.237.84.11 - - [28/Oct/2025 18:50:15] "GET / HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 18:57:40] "GET /version HTTP/1.1" 304 -
58.65.214.29 - - [28/Oct/2025 19:07:40] "GET /version HTTP/1.1" 304 -
139.162.186.99 - - [28/Oct/2025 19:07:51] code 400, message Bad request syntax ('\\x00\\x00\\x00\\x01\\x07')
139.162.186.99 - - [28/Oct/2025 19:07:51] "\x00\x00\x00\x01\x07" 400 -
139.162.186.99 - - [28/Oct/2025 19:07:51] "GET / HTTP/1.0" 200 -
139.162.186.99 - - [28/Oct/2025 19:07:52] "GET / HTTP/1.1" 200 -
139.162.186.99 - - [28/Oct/2025 19:07:52] code 404, message File not found
139.162.186.99 - - [28/Oct/2025 19:07:52] "GET /webui HTTP/1.1" 404 -
139.162.186.99 - - [28/Oct/2025 19:07:52] code 404, message File not found
139.162.186.99 - - [28/Oct/2025 19:07:52] "GET /favicon.ico HTTP/1.1" 404 -
139.162.186.99 - - [28/Oct/2025 19:07:52] "GET / HTTP/1.1" 200 -
139.162.186.99 - - [28/Oct/2025 19:07:52] code 404, message File not found
139.162.186.99 - - [28/Oct/2025 19:07:52] "GET /owa/ HTTP/1.1" 404 -
139.162.186.99 - - [28/Oct/2025 19:07:52] "GET / HTTP/1.1" 200 -
139.162.186.99 - - [28/Oct/2025 19:07:53] code 404, message File not found
139.162.186.99 - - [28/Oct/2025 19:07:53] "GET /owa/ HTTP/1.1" 404 -
139.162.186.99 - - [28/Oct/2025 19:08:03] code 400, message Bad request version ("¬µppòÉS¡\\x00\\x9c\\x13\\x02\\x13\\x03\\x13\\x01\\x003\\x009\\x005\\x00/À,À0\\x00£\\x00\\x9fÌ©Ì¨ÌªÀ¯À\\xadÀ£À\\x9fÀ]ÀaÀWÀSÀ+À/\\x00¢\\x00\\x9eÀ®À¬À¢À\\x9eÀ\\\\À`ÀVÀRÀ$À(\\x00k\\x00jÀsÀw\\x00Ä\\x00ÃÀ#À'\\x00g\\x00@ÀrÀv\\x00¾\\x00½À")
139.162.186.99 - - [28/Oct/2025 19:08:03] "\x16\x03\x01\x02\x00\x01\x00\x01ü\x03\x03¼\x8aVÖ\x83\\ÁFªî\x97r·\x1eò»Ë¼¦/å\x8b¶\x1e\x8b\x1fÞúõuÛK \x84J\x92Ú\x12\x13\x80\x1aHå\x8a\x0c\x05¹\x1cßç\x8a\x17â£næ\x1f¬µppòÉS¡\x00\x9c\x13\x02\x13\x03\x13\x01\x003\x009\x005\x00/À,À0\x00£\x00\x9fÌ©Ì¨ÌªÀ¯À­À£À\x9fÀ]ÀaÀWÀSÀ+À/\x00¢\x00\x9eÀ®À¬À¢À\x9eÀ\\À`ÀVÀRÀ$À(\x00k\x00jÀsÀw\x00Ä\x00ÃÀ#À'\x00g\x00@ÀrÀv\x00¾\x00½À" 400 -
139.162.186.99 - - [28/Oct/2025 19:08:13] "GET / HTTP/1.0" 200 -
139.162.186.99 - - [28/Oct/2025 19:08:13] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [28/Oct/2025 19:11:25] "HEAD / HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:16:09] code 400, message Bad request version ("{\\x02.1¿\\x95\\x07'e")
58.65.214.29 - - [28/Oct/2025 19:16:09] "\x16\x03\x01\x06À\x01\x00\x06¼\x03\x03\x12S7¨Í\x1b0õ\x09­­w<¢o\x95\x0e6((Ü\x84Fà\x15ñí\x8fdyQÞ \x98;kJF\x8ez´^rXé²z»\x7f\x7fÁðÈÑ\x10\x94\x17<\x8b?\x10H\x07ÍS\x00 \x1a\x1a\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06SJJ\x00\x00\x00\x05\x00\x05\x01\x00\x00\x00\x00DÍ\x00\x05\x00\x03\x02h2\x003\x04ï\x04íJJ\x00\x01\x00\x11ì\x04ÀH¡}\x03á\x8fÙ9\x97\x98KiB:Rz@\x9b2qc\x80\x99J\x02\x18M³µ\x0ft\x87\x9c&é(\x03g\x8e8¼DêÜ\x82Æ Á\x9a£2Q\x88a¾0?\x83H\x98­Ù¤@@\x85\x0f©Å/åÂcÌÍÀ4\x8f9)H\x02\x0b¹¡h·\x85Â,\x17rAþÐ>ÀÇF\x091$\x9c\x11\x83lVfÃÓ\\\x0df\x86v\x12D¿jª8Ì\x0boV\x91@aÆýò£µ\x83Ì?«Zv\x1aU_Æ\x0c,c:\x95Ú®GK\x16ÑB\x02ð¦,\x19\x09|j\x84/5*(ÑDªiÁ\x05Ú¬!\x84FÎ\x9e!\x94,hp\x8c\x99,ûw¼Êh\x1d­DÇ\x9aC\x02QÅ8\x93\x904cæL¹\x15-\x91\x8b\x7f9Ãs\x03§\x8b~á}{$L\x1f\x96zÉ\x85\x88o3¢å\x11Çá\\49\\\x06\x04\x14\x08\x90U\x13\x9a\x96\x16ã\x9a¹á5\x09\x89'\x81r¸cØAd-E>/\x90\x0dÎA-6Ä\x91\x8bÁU\x11\x95-\x1eö~¯\x1aÂIÙ\x80±çC2\x10\x0cÊ\x88\x91Ww\x87 {\x02.1¿\x95\x07'e" 400 -
58.65.214.29 - - [28/Oct/2025 19:16:09] code 400, message Bad request version ('èÊ\\x87Ù²&\\x18ÂÄ\\x11t\\x8eÌ*½EÊ¤ð¥µy\\x9c8(ü·9Â\\'cz»²\\x8cxß\\'0Çf\\x0e5vZë9\\x92Â\\x86e8"\\x16ÉG¯Íõ')
58.65.214.29 - - [28/Oct/2025 19:16:09] "\x16\x03\x01\x06À\x01\x00\x06¼\x03\x03\x9b\x93p=ñ\x14¡2¥3EA¿q\x15öVÇsO%\x10\x89\x84Ä\x1f×¥óÞ\x80¼ ÔY8\x90qý­\x1a\x84á@^ñÑ8iZ9B\x0c\x9dÿw\x94\x87hkö\x8fp=F\x00 ZZ\x13\x01\x13\x02\x13\x03À+À/À,À0Ì©Ì¨À\x13À\x14\x00\x9c\x00\x9d\x00/\x005\x01\x00\x06Sêê\x00\x00\x00\x10\x00\x0e\x00\x0c\x02h2\x08http/1.1\x00-\x00\x02\x01\x01\x00\x17\x00\x00\x00\x1b\x00\x03\x02\x00\x02\x003\x04ï\x04íÊÊ\x00\x01\x00\x11ì\x04À\x0f\\<«4p_*+\x8e\x8b\x98Õä³F%¼wLÂ\x0dÓ\x14\x98ø­Ú\x11'!ÃS\x08$(Á\x90È¬\x89!ÞbVSë8Xâ \x17ü:r\x19±ÎU¥\x86±ZÌ\x94FÏÐ±±øQö´ÏÜU.Mp\x98¾äJR«r½¡\x10ø6[I¦\x1e\x09\x02\x0cèÊ\x87Ù²&\x18ÂÄ\x11t\x8eÌ*½EÊ¤ð¥µy\x9c8(ü·9Â'cz»²\x8cxß'0Çf\x0e5vZë9\x92Â\x86e8"\x16ÉG¯Íõ" 400 -
58.65.214.29 - - [28/Oct/2025 19:17:03] "GET /bundles/6f661f6f3f18a5415d5a/bundle.js HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:17:05] code 404, message File not found
58.65.214.29 - - [28/Oct/2025 19:17:05] "GET /config.91.99.219.182.json?cachebuster=1761679025630 HTTP/1.1" 404 -
58.65.214.29 - - [28/Oct/2025 19:17:05] "GET /config.json?cachebuster=1761679025630 HTTP/1.1" 200 -
58.65.214.29 - - [28/Oct/2025 19:17:06] "GET /version HTTP/1.1" 304 -
3.237.84.11 - - [28/Oct/2025 19:17:08] code 400, message Bad request version ("\\x00v\\x13\\x02\\x13\\x03\\x13\\x01À/À+À0À,\\x00\\x9eÀ'\\x00gÀ(\\x00k\\x00£\\x00\\x9fÌ©Ì¨ÌªÀ¯À\\xadÀ£À\\x9fÀ]ÀaÀWÀS\\x00¢À®À¬À¢À\\x9eÀ\\\\À`ÀVÀRÀ$\\x00jÀ#\\x00@À")
3.237.84.11 - - [28/Oct/2025 19:17:08] "\x16\x03\x01\x01X\x01\x00\x01T\x03\x03Å\x9fÃ\x96l½#§\x04ÄõÂPK\x01s\x8cÏýe\x0bØ\x99èçæö\x92oYA\x96 \x85Ûí×\x11\x93Í\x01\x01¼<o'\x19îó\x90'Ih\x81We6\x00±)\x8bÍdå\x1f\x00v\x13\x02\x13\x03\x13\x01À/À+À0À,\x00\x9eÀ'\x00gÀ(\x00k\x00£\x00\x9fÌ©Ì¨ÌªÀ¯À­À£À\x9fÀ]ÀaÀWÀS\x00¢À®À¬À¢À\x9eÀ\\À`ÀVÀRÀ$\x00jÀ#\x00@À" 400 -
